scientific_name,month,river_seg,lat,long,elevation,mean_annual_ppt,ratio_valleywidth_to_valleyfloorwidth,ord_str,qd_sd
Cheirodon australe,3,8532,-40,-73,86.31818182,192.6666667,18.40214676,3,971.5374943
Cheirodon australe,2,8534,-40,-73,64.73394495,190.2333344,8.680153355,3,971.5374943
Cheirodon australe,2,8534,-40,-73,64.73394495,190.2333344,8.680153355,3,971.5374943
Cheirodon australe,2,8532,-40,-73,86.31818182,192.6666667,18.40214676,3,971.5374943
Cheirodon australe,2,5717,-36,-72,89.8125,73.93333588,3.637341519,6,3290.497922
Cheirodon australe,2,8532,-40,-73,86.31818182,192.6666667,18.40214676,3,971.5374943
Cheirodon australe,2,8532,-40,-73,86.31818182,192.6666667,18.40214676,3,971.5374943
Cheirodon galusdae,2,1916,-37,-72,369.6431535,113.0148534,4.216141644,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,2,1916,-37,-72,369.6431535,113.0148534,4.216141644,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,2,1916,-37,-72,369.6431535,113.0148534,4.216141644,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,1,1525,-37,-73,75.06299213,103.4748428,1.291669373,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,1,2067,-38,-72,264.8429119,123.1311731,1.984076042,6,3019.392631
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,1,1524,-37,-73,74.05737705,102.6450002,1.207989798,6,3526.717392
Cheirodon galusdae,1,1524,-37,-73,74.05737705,102.6450002,1.207989798,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,2,1917,-37,-72,354.5454545,112.3168151,3.603549118,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,1,1524,-37,-73,74.05737705,102.6450002,1.207989798,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,1,1525,-37,-73,75.06299213,103.4748428,1.291669373,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,1,2063,-38,-72,290.1971831,129.7125486,1.974997731,6,3019.392631
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,4,1760,-38,-73,79.125,103.338334,1.344648499,6,6261.697266
Cheirodon galusdae,1,1524,-37,-73,74.05737705,102.6450002,1.207989798,6,3526.717392
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,1,1524,-37,-73,74.05737705,102.6450002,1.207989798,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,1,2062,-38,-72,298.8237548,132.9436729,13.7936481,6,3019.392631
Cheirodon galusdae,12,1917,-37,-72,354.5454545,112.3168151,3.603549118,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,4,1760,-38,-73,79.125,103.338334,1.344648499,6,6261.697266
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,1,1525,-37,-73,75.06299213,103.4748428,1.291669373,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,1,2062,-38,-72,298.8237548,132.9436729,13.7936481,6,3019.392631
Cheirodon galusdae,12,1917,-37,-72,354.5454545,112.3168151,3.603549118,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1907,-37,-72,551.5406504,121.6116509,2.011950759,5,967.7092813
Cheirodon galusdae,12,1907,-37,-72,551.5406504,121.6116509,2.011950759,5,967.7092813
Cheirodon galusdae,1,1525,-37,-73,75.06299213,103.4748428,1.291669373,6,3526.717392
Cheirodon galusdae,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Cheirodon galusdae,12,1907,-37,-72,551.5406504,121.6116509,2.011950759,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,1,1173,-38,-72,241.6390977,120.9665176,2.296090808,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1907,-37,-72,551.5406504,121.6116509,2.011950759,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1907,-37,-72,551.5406504,121.6116509,2.011950759,5,967.7092813
Cheirodon galusdae,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Cheirodon galusdae,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,1,1353,-38,-72,357.6867925,140.7681836,6.289933997,4,3019.392631
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1907,-37,-72,551.5406504,121.6116509,2.011950759,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,2,1933,-37,-72,178.921875,105.1404316,4.258407648,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1907,-37,-72,551.5406504,121.6116509,2.011950759,5,967.7092813
Cheirodon galusdae,12,1907,-37,-72,551.5406504,121.6116509,2.011950759,5,967.7092813
Cheirodon galusdae,1,2063,-38,-72,290.1971831,129.7125486,1.974997731,6,3019.392631
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,12,1919,-37,-72,325.7125984,112.264937,2.674051057,5,967.7092813
Cheirodon galusdae,12,1918,-37,-72,338.9216418,111.7864594,2.509841725,5,967.7092813
Cheirodon galusdae,2,1916,-37,-72,369.6431535,113.0148534,4.216141644,5,967.7092813
Cheirodon galusdae,2,1916,-37,-72,369.6431535,113.0148534,4.216141644,5,967.7092813
Cheirodon galusdae,1,1353,-38,-72,357.6867925,140.7681836,6.289933997,4,3019.392631
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,1,1353,-38,-72,357.6867925,140.7681836,6.289933997,4,3019.392631
Cheirodon galusdae,1,1353,-38,-72,357.6867925,140.7681836,6.289933997,4,3019.392631
Cheirodon galusdae,2,1916,-37,-72,369.6431535,113.0148534,4.216141644,5,967.7092813
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon galusdae,3,1174,-38,-72,187.8987854,111.7043264,1.16080209,6,3526.717392
Cheirodon kiliani,1,6733,-39,-73,86.61666667,134.1309531,6.433685386,6,2359.225673
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Cnesterodon decemmaculatus,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Cnesterodon decemmaculatus,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,4,6187,-35,-72,34.48484848,70.86666718,4.428001112,7,5570.866652
Cnesterodon decemmaculatus,4,6187,-35,-72,34.48484848,70.86666718,4.428001112,7,5570.866652
Cnesterodon decemmaculatus,4,6187,-35,-72,34.48484848,70.86666718,4.428001112,7,5570.866652
Cnesterodon decemmaculatus,4,6187,-35,-72,34.48484848,70.86666718,4.428001112,7,5570.866652
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Cnesterodon decemmaculatus,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
